id_left,id_right,record_left,record_right,label
8162,10922,COL Name VAL 唐丰鹤 COL Affiliation VAL 法学院 COL Research Interests VAL 法哲学|法律思想史|法律与认知科学 COL Papers VAL  COL Projects VAL 国家社科基金项目,COL Name VAL 唐丰鹤 COL Affiliation VAL  COL Papers VAL  COL Projects VAL 司法部项目|中国法学会项目,0
8166,6749,COL Name VAL 张友连 COL Affiliation VAL 法学院 COL Research Interests VAL 民法学|司法制度 COL Papers VAL 《互联网租赁押金的性质及监管模式》，《经济法论丛》2019年第2期 COL Projects VAL 国家社科基金项目,COL Name VAL Youlian Z. COL Affiliation VAL 法院 COL Papers VAL 《指导性案例中的公共政策因素分析》，《法学论坛》2018年第5期|《格式条款司法规制的逻辑分析》，《河北法学》2017年第3期 COL Projects VAL 省部级项目|省部级项目,0
8194,6997,COL Name VAL 戴剑波 COL Affiliation VAL 法学院 COL Research Interests VAL 法理学|卫生法学 COL Papers VAL  COL Projects VAL 国家社科基金项目,COL Name VAL 戴剑波 COL Affiliation VAL 法院 COL Papers VAL  COL Projects VAL 教育部人文社科基金项目,0
8198,11993,COL Name VAL Lieen W. COL Affiliation VAL  COL Research Interests VAL 公共服务治理|绩效管理|数字治理与管理创新 COL Papers VAL 《中国基本公共服务均等化的理论框架与实现路径》，《中国社会科学》2025年第5期 COL Projects VAL 公共服务质量改进与实现路径研究（19BZZ089），国家社科基金（一般项目）,COL Name VAL 翁列恩 COL Affiliation VAL 公共管理学院 COL Papers VAL 《公共服务质量：分析框架与优化路径》，《中国社会科学》2021年第11期|《大数据驱动公共服务质量改进：内在逻辑、创新实践与机制构建》，《学海》2023年第1期 COL Projects VAL 地方政府创新的动因及其作用机制研究（16FZZ011），国家社科基金（后期资助项目）|关于发达国家和我国发达地区以公共服务一体化推动“三大差距”持续缩小的模式、标准、政策、体制机制研究及对我省的借鉴（2024），浙江省软科学重大项目,0
8212,3202,COL Name VAL Zheng Li COL Affiliation VAL 公共管理 COL Research Interests VAL 高等教育治理|科技创新管理 COL Papers VAL 《高校有组织科研影响学科产出水平的机理研究》，《华东师范大学学报(教育科学版)》2025年第12期 COL Projects VAL 浙江省软科学专项（2026C15017）：社会力量参与举办新型研究型大学的浙江路径与政策保障研究,COL Name VAL 郑莉 COL Affiliation VAL 成都信息工程大学马克思主义学院 COL Papers VAL  COL Projects VAL,0
8212,10253,COL Name VAL Zheng Li COL Affiliation VAL 公共管理 COL Research Interests VAL 高等教育治理|科技创新管理 COL Papers VAL 《高校有组织科研影响学科产出水平的机理研究》，《华东师范大学学报(教育科学版)》2025年第12期 COL Projects VAL 浙江省软科学专项（2026C15017）：社会力量参与举办新型研究型大学的浙江路径与政策保障研究,"COL Name VAL 郑莉 COL Affiliation VAL 上海电力大学 COL Papers VAL Hao Luo, Jingyi Du, Peng Yang, et al. Human−Machine Interaction via Dual Modes of Voice and Gesture Enabled by Triboelectric Nanogenerator and Machine Learning[[J]. ACS Applied Materials & Interfaces, 2023, 15(13): 17009–17018|Qiwei Zheng, Tongyuan Sun, Lin Fang, et al. Self-powered air purifier with coupling of non-thermal plasma and photocatalytic oxidation for formaldehyde degradation[[J]. Nano Energy, 2022, 102: 107706 COL Projects VAL 上海市特聘教授岗位支持计划（2018-2021）|上海市浦江人才计划《新型复合能源电池研究》（2016.7.1-2018.6.30）",0
8220,784,"COL Name VAL 张鹏 COL Affiliation VAL 浙江工业大学公共管理学院 COL Research Interests VAL 公共部门人力资源管理|教育政策与管理 COL Papers VAL 张鹏,宣勇.创业型大学学术运行机制的构建[[J].教育发展研究,2011(09) COL Projects VAL 国家社科基金一般项目“中国高层次STEM人才供给安全的风险冲击与应对策略”(25BGJ026)",COL Name VAL Peng Zhang COL Affiliation VAL 武汉大学 COL Papers VAL 张鹏，周建国，冯欣，邹进贵，基于接收信号强度测距的无线室内定位研究，测绘科学|张鹏，冯欣，周建国，基于空间关联性的聚类异常检测算法，计算机应用研究 COL Projects VAL 无线传感器网络室内定位系统研究|基于压缩感知理论的传感器网络数据融合关键问题研究,0
8220,1372,"COL Name VAL 张鹏 COL Affiliation VAL 浙江工业大学公共管理学院 COL Research Interests VAL 公共部门人力资源管理|教育政策与管理 COL Papers VAL 张鹏,宣勇.创业型大学学术运行机制的构建[[J].教育发展研究,2011(09) COL Projects VAL 国家社科基金一般项目“中国高层次STEM人才供给安全的风险冲击与应对策略”(25BGJ026)","COL Name VAL 张鹏 COL Affiliation VAL 陕西科技大学轻工科学与工程学院（柔性电子学院） COL Papers VAL Peng Zhang, Ji-Lai Gong, Guang-Ming Zeng, Biao Song, Hong-Yu Liu, Shuang-Yan Huan, Juan Li. Novel “loose” GO/MoS2 composites membranes with enhanced permeability for effective slats and dyes rejection at low pressure, Journal of membrane science, 574 (2019) 112-123|Peng Zhang, Ji-Lai Gong , Guang-Ming Zeng，Biao Song，Siyuan Fang，Mi Zhang， Hong-Yu Liu， Shuang-Yan Huan， Ping Peng，Qiu-YaNiu，Dong-Bo Wang，Jun Ye. Enhanced permeability of rGO/S-GO layered membranes with tunable inter-structure for effective rejection of salts and dyesJ. Separation and Purification Technology, 220(1):309-319 COL Projects VAL 中国博士后科学基金，主持|咸阳市科技计划项目，主持",0
8226,920,"COL Name VAL 张晖 COL Affiliation VAL 浙江工业大学公共管理学院 COL Research Interests VAL 社会保障 COL Papers VAL 张晖，何文炯.进城、流动与保障－农民工社会保障问题研究综述[[J].浙江大学学报（哲学社会科学版）,2007(02) COL Projects VAL 国家社科基金项目“老年长期照护服务体系创建及风险控制研究”（16BRK021）",COL Name VAL Hui Zhang COL Affiliation VAL 甘肃农业大学动物科学技术学院 COL Papers VAL  COL Projects VAL 甘肃省教育厅“创新之星”项目,0
8242,13505,COL Name VAL 陈婷 COL Affiliation VAL 马克思主义学院 COL Research Interests VAL 科学传播与科学教育|中西交流史|天文学史 COL Papers VAL 知识社会学视角下传统农学知识的传播与演变——以耕织图为例的考察，《古今农业》，2025年第1期 COL Projects VAL 国家社会科学基金青年项目“西方天文学在近代中国的传播”（18CZS075）,"COL Name VAL 陈婷 COL Affiliation VAL 成都信息工程大学资源环境学院 COL Papers VAL Ting Chen; Yangxin Xiong ;Weidong Zhao,etc.,Construction of Heavy-Duty Diesel Vehicle Atmospheric Pollutant Emission Inventory Based on Onboard Diagnosis Data. Atmosphere 2024, 15, 1473.|Hui Chen, Weidong Zhao, Zehuang He, Yuting Zhang, Wanmin Wu andTing Chen*；Quantifying nonlinear responses of vegetation to hydro-climatic changes in mountainousSouthwest China,Front. For. Glob. Change 7:1417737 COL Projects VAL 四川省科技厅项目，西藏缺资料流域水生态环境灾变风险预测关键技术研究与应用示范（2020YFQ0013），2020.1-2022.12，参加|西藏科技厅项目，基于水文气象耦合的西藏缺资料流域洪水预报关键技术研究及应用（XZ202101ZY007G），2021.7-2024.7，参加",0
8244,3737,COL Name VAL 林洁 COL Affiliation VAL 党委组织部 马克思主义 COL Research Interests VAL 高校思想政治教育 COL Papers VAL  COL Projects VAL 教育部人文社会科学研究专项（高校思想政治工作）课题“时代新人”视域下的研究生思想政治教育质量提升研究（19JDSZ3019）,COL Name VAL 林洁 COL Affiliation VAL 云南师范大学经济学院 COL Papers VAL 公开发表论文12篇 COL Projects VAL 省级课题2项 |市级课题4项,0
8244,7731,COL Name VAL 林洁 COL Affiliation VAL 党委组织部 马克思主义 COL Research Interests VAL 高校思想政治教育 COL Papers VAL  COL Projects VAL 教育部人文社会科学研究专项（高校思想政治工作）课题“时代新人”视域下的研究生思想政治教育质量提升研究（19JDSZ3019）,COL Name VAL 林洁 COL Affiliation VAL 贵州大学 COL Papers VAL 《论花间集中的道教巫山意象》，《贵州大学学报》（社会科学版），2012年第6期 |《论唐诗的“美人幻梦”主题及其变形》，《唐都学刊》，2019年第4期 COL Projects VAL “杜甫诗歌道教文化意蕴解读”，贵州大学人文社会科学研究课题 |“仙话视阙下的唐五代诗歌解读”，贵州大学人文社会科学研究课题,0
8244,9869,COL Name VAL 林洁 COL Affiliation VAL 党委组织部 马克思主义 COL Research Interests VAL 高校思想政治教育 COL Papers VAL  COL Projects VAL 教育部人文社会科学研究专项（高校思想政治工作）课题“时代新人”视域下的研究生思想政治教育质量提升研究（19JDSZ3019）,COL Name VAL 林洁 COL Affiliation VAL 云南师范大学经济学院 COL Papers VAL 出版学术专著1部 COL Projects VAL 参与或主持2项省级课题 |参与或主持4项市级课题,0
8267,12446,COL Name VAL 陈燕 COL Affiliation VAL 马克思主义学院 COL Research Interests VAL 马克思主义中国化 COL Papers VAL “法治还是德治”，《学习与探索》，2004.1 COL Projects VAL,"COL Name VAL Yan C. COL Affiliation VAL 云南师范大学外国语学院 COL Papers VAL “海明威代表作主题剖析”,学术探索,2015, CSSCI. |“起点即终点:从《白孔雀》到《恰特莱夫人的情人》”,云南民族大学学报(哲学社会科学版),2012, CSSCI. COL Projects VAL 中缅边境地区难民救助问题研究?云南省哲社规划办?2015-2019. |乡村振兴背景下中缅边境农村“空心化”问题差异化应对策略研究?云南省哲社规划办?2021-2023.",0
8276,5206,COL Name VAL 琦刘 COL Affiliation VAL 浙江工业大学国际学院、食品科学与工程学院 COL Research Interests VAL 大学生思想政治教育 COL Papers VAL  COL Projects VAL 新形势下高校执行力的提升策略研究，教育厅社科项目，1/6,COL Name VAL 刘琦 COL Affiliation VAL  COL Papers VAL  COL Projects VAL 高校创新创业教育与大化类专业教育深度融合模式探究——以食品类专业为例，校教改，1/8|海洋类研究生创新创业能力的培养与思考，校研究生教改，1/8,0
8279,6662,COL Name VAL Yong Li COL Affiliation VAL 浙江工业大学国际学院 COL Research Interests VAL 国际教育|外语教育 COL Papers VAL 《人大报刊复印资料》论文1篇 COL Projects VAL 国家一流本科专业建设项目，主持、主要参与（前三）,COL Name VAL 李勇 COL Affiliation VAL 苏州科技大学环境科学与工程学院 COL Papers VAL 夏季富营养化滆湖中沉水植物群落重建及水质净化效果，环境污染与防治，2011.10.15。|微电解-Fenton试剂预处理乙酰磺胺酸钾生产废水研究，水处理技术，2011.09.10。 COL Projects VAL 省社会发展重点项目“仓浪亭水体水质净化与生态修复研究与示范”，75万元，主持|江苏省太湖专项“城镇污水生物脱氮除磷新工艺——BICT工艺关键技术及装备研究”，80万元，主持,0
8279,7926,COL Name VAL Yong Li COL Affiliation VAL 浙江工业大学国际学院 COL Research Interests VAL 国际教育|外语教育 COL Papers VAL 《人大报刊复印资料》论文1篇 COL Projects VAL 国家一流本科专业建设项目，主持、主要参与（前三）,"COL Name VAL 李勇 COL Affiliation VAL 西北大学 COL Papers VAL Li Yong: Profit Constraint, Ownership Structure and Independent Innovation, China Economist, 2019(2)|葛晶、李勇：中国人力资本错配的测算及成因研究——基于行政垄断的视角,《产业经济研究》,2019年第1期 COL Projects VAL 教育部人文社会科学青年项目\""行政垄断背景下中国人力资本错配影响自主创新的内生机理研究\""（项目编号：17YJC790084），主持，在研|中国博士后基金特别资助项目\""中国人力资本错配影响企业自主创新的内生机理研究\""（项目编号：2016T90939），主持，已结题",0
8279,11172,COL Name VAL Yong Li COL Affiliation VAL 浙江工业大学国际学院 COL Research Interests VAL 国际教育|外语教育 COL Papers VAL 《人大报刊复印资料》论文1篇 COL Projects VAL 国家一流本科专业建设项目，主持、主要参与（前三）,"COL Name VAL 李勇 COL Affiliation VAL 北京工商大学计算机与人工智能学院 COL Papers VAL Li, Yong L ; Yang, Xiaojun; Zuo, Min; Jin, Qingyu; Li, Haisheng; Cao, Qian ; Deep Structured Learning for Natural Language Processing, ACM Transactions on Asian and Low-Resource Language Information Processing, 2021.|李勇李 ; 金庆雨; 张青川 ; 融合位置注意力机制和改进BLSTM的食品评论情感分析, 郑州大学学报(工学版), 2020. COL Projects VAL 国家社科基金委员会项目“区块链技术驱动下的网络综合治理体系构建研究”|北京市社会科学界联合会项目“面向非结构化计算的OpenMP 任务模型优化研究”",0
8279,12836,COL Name VAL Yong Li COL Affiliation VAL 浙江工业大学国际学院 COL Research Interests VAL 国际教育|外语教育 COL Papers VAL 《人大报刊复印资料》论文1篇 COL Projects VAL 国家一流本科专业建设项目，主持、主要参与（前三）,"COL Name VAL 李勇 COL Affiliation VAL 华中农业大学 COL Papers VAL Zhang QQ, Tang W, Xiong Z, Peng SB, Li Y*. Stomatal conductance in rice leaves and panicles responds differently to abscisic acid and soil drought. Journal of Experimental Botany. 2023,74:1551-1563.|Huang GJ, Zhang QQ, Yang YH, Shu Y, Ren XF, Peng SB, Li Y*. Interspecific variation in the temperature response of mesophyll conductance is related to leaf anatomy. The Plant Journal. 2022,112:221-234. COL Projects VAL",0
8300,4830,COL Name VAL Wang Feng COL Affiliation VAL 浙江理工大学纺织科学与工程学院（国际丝绸学院） COL Research Interests VAL 高分子微孔膜材料研究|膜分离过程研究 COL Papers VAL 无 COL Projects VAL 国家项目1项,"COL Name VAL 王峰 COL Affiliation VAL 北京理工大学光电学院 COL Papers VAL Liu Bin, Wang Feng(共同通讯作者), Liu Xianwen, Zhang Shuo, Weng Le, Sun Haoran, Zhang Xi, Yao Qi, Yuan Guangcai, Guo Jian, Ning Ce, Shi Dawei, Yu Zhinong. Sputtered AlOx Interlayer for Improved a-InGaZnO TFTs: A Study on Hydrogen Diffusion Mitigation and Electron Modulation[[J]. Appl. Phys. Lett., 2024|Bao Zongchi, Liu Bin, Liu Xianwen, Zhang Shuo, Weng Le, Sun Haoran, Zhang Xi, Yao Qi, Yuan Guangcai, Guo Jian, Ning Ce, Shi Dawei, Wang Feng (共同通讯作者), Yu Zhinong. The Stability Analysis of In-Ga-ZnO Thin Film Transistors with Polyimide Substrates based on Maxwell-Wagner Effect[[J]. Appl. Phys. Lett., 2024, 163501 COL Projects VAL",0
8300,7716,COL Name VAL Wang Feng COL Affiliation VAL 浙江理工大学纺织科学与工程学院（国际丝绸学院） COL Research Interests VAL 高分子微孔膜材料研究|膜分离过程研究 COL Papers VAL 无 COL Projects VAL 国家项目1项,COL Name VAL 王峰 COL Affiliation VAL 北京师范大学马克思主义学院 COL Papers VAL 《新时代制度治党的基本经验》|《充分发挥警示教育在党纪学习教育中的作用——重温毛泽东同志<给雷经天的信>》 COL Projects VAL 群体在社会变迁中的作用研究，北京师范大学优秀博士论文培育基金项目|中国共产党巡视制度研究，国家社科基金青年项目,0
8305,1053,COL Name VAL 刘涛 COL Affiliation VAL 浙江理工大学 COL Research Interests VAL 生物医用材料|智能柔性响应材料|功能纺织品 COL Papers VAL 发表于Ceram Int期刊 COL Projects VAL 国家自然科学青年基金项目,COL Name VAL 刘涛 COL Affiliation VAL 江苏师范大学文学院 COL Papers VAL 《1930年代左翼文学运动的媒介策略——以“京海之争”为例》|《从图文关系看故实规鉴画的演变——以〈锁谏图〉为例》 COL Projects VAL 国家社会科学基金青年项目“历代魏晋风度图像谱系研究”,0
8305,1480,COL Name VAL 刘涛 COL Affiliation VAL 浙江理工大学 COL Research Interests VAL 生物医用材料|智能柔性响应材料|功能纺织品 COL Papers VAL 发表于Ceram Int期刊 COL Projects VAL 国家自然科学青年基金项目,"COL Name VAL Liu Tao COL Affiliation VAL 成都信息工程大学电子工程学院 COL Papers VAL ADS-B Based Wind Speed Vector Inversion Algorithm，in IEEE Access, 2020年1月，SCI期刊，第1作者|The Application of the Machine Learning Method in Electromyographic Data, IEEE Access, 2020年1月，SCI期刊，第1作者 COL Projects VAL 川西北生态示范区对周边区域气候影响定量评估研究，四川省科技厅自然科学基金，第3主研人|基于安卓系统的模糊一维条码识别系统，横向，项目负责人",0
8305,12273,COL Name VAL 刘涛 COL Affiliation VAL 浙江理工大学 COL Research Interests VAL 生物医用材料|智能柔性响应材料|功能纺织品 COL Papers VAL 发表于Ceram Int期刊 COL Projects VAL 国家自然科学青年基金项目,"COL Name VAL 刘涛 COL Affiliation VAL 云南农业大学农学与生物技术学院 COL Papers VAL Qing Zhang, Guanghui Kong, Gaokun Zhao, Jun Liu, Honggang Jin, Zhihua Li, Guanghai Zhang, Tao Liu*. Microbial and enzymatic changes in cigar tobacco leaves during air‑curing and fermentation. Applied Microbiology and Biotechnology. 2023(107) :5789–5801 |Wang Xianju, Li Zhihua, Jin Honggang, Huang Xiaoming, Xiao Xubin, Zi Shuhui, Tao Liu*. Effects of mushroom-tobacco rotation on microbial community structure in continuous-cropping tobacco soil. Journal of Applied Microbiology , 2023. COL Projects VAL 国家自然科学基金：内生菌促进滇重楼皂苷类活性成分积累的机理研究，2015.01-2018.12，主持 |国家自然科学基金：滇重楼结构发育与皂苷积累的光照效应，2016.01-2019.12，主持",0
8329,12456,COL Name VAL 张艳 COL Affiliation VAL 浙江理工大学 COL Research Interests VAL 高效阻燃功能材料的开发与应用|电磁屏蔽功能材料的开发与应用|功能纺织品涂层整理 COL Papers VAL 发表于Journal of hazardous materials期刊 COL Projects VAL 国家自然科学基金1项,"COL Name VAL 张艳 COL Affiliation VAL 石河子大学食品学院 COL Papers VAL Zhang Yan, Shi Junling*, Ni Yongqing, Liu Yanlin, Zhao Zhixia, Zhao Xixi, Gao Zhenhong.Tracing the mass flow from glucose and phenylalanine to pinoresinol and its glycosides in Phomopsis sp. XP-8 using stable isotope assisted TOF-MS, Scientific Reports, 2019, 9(1): 18495.|Xixi Zhao(1), Yan Zhang(1), Junling Shi* , Yanlin Liu , Yao Lu, ZiyangLian. Biosynthesis of antibacterial compound against multidrug resistant foodborne pathogens by Phomopsis sp. XP-8. Food Control, 2018, 95 (2019) 223–231. COL Projects VAL 石河子大学青年创新人才计划项目CXBJ201901，新疆喀什地区双歧杆菌的寡糖代谢特异性及其与乳杆菌的代谢互补性研究，2020.01-2022.12，主持|石河子大学高层次人才启动项目CZX201432R，新疆少数民族群体母乳源双歧杆菌的分离筛选及益生特性研究，2017.01-2020.12，主持",0
8361,9058,COL Name VAL Cheng W. COL Affiliation VAL 浙江理工大学材料科学与工程学院 COL Research Interests VAL 纳米材料|光催化材料|电催化材料|界面科学研究 COL Papers VAL 无 COL Projects VAL 国家自然科学基金项目“规整分级微纳结构粒子及超双疏表面特效场研究”（51372227，2014.01-2017.12）,COL Name VAL 王晟 COL Affiliation VAL 兰州理工大学 COL Papers VAL  COL Projects VAL 甘肃省青年基金|国家重点实验室开放基金,0
8382,5817,"COL Name VAL 杨超 COL Affiliation VAL 浙江理工大学材料科学与工程学院 COL Research Interests VAL 宽温二次电池电解液|高安全二次电池电解液|高电压电池体系|智能响应电池材料 COL Papers VAL Wenhui Zhang, Shouyu Ren, Yongzhe Zhang, Chengzhi An, Yunchuan Liu, Xiaolin Zhu, Zengming Man*, Xiaohui Liang*, Chao Yang*, Wangyang Lu*, Guan Wu*. Small 2025, 2412272 COL Projects VAL 国家自然科学基金青年项目，主持","COL Name VAL 杨超 COL Affiliation VAL 北京理工大学机械与车辆学院 COL Papers VAL Chao Yang, Mingjun Zha, Wuyao Wang, Liuquan Yang, Sixiong You, Changle Xiang, Motor-temperature-aware predictive energy management strategy for plug-in hybrid electric vehicles using rolling game optimization, IEEE Transactions on Transportation Electrification, 2021, 7(4): 2209-2223.|Chao Yang, Yang Shi, Liang Li, Xiangyu Wang, Efficient mode transition control for parallel hybrid electric vehicle with adaptive dual-loop control framework, IEEE Transactions on Vehicular Technology, 2020, 69(2): 1519-1532. COL Projects VAL 某部委重大项目，某低空飞行平台自主飞行系统（主持）|科工局基础产品创新科研项目，某系统自适应预测控制技术（主持）",0
8382,6495,"COL Name VAL 杨超 COL Affiliation VAL 浙江理工大学材料科学与工程学院 COL Research Interests VAL 宽温二次电池电解液|高安全二次电池电解液|高电压电池体系|智能响应电池材料 COL Papers VAL Wenhui Zhang, Shouyu Ren, Yongzhe Zhang, Chengzhi An, Yunchuan Liu, Xiaolin Zhu, Zengming Man*, Xiaohui Liang*, Chao Yang*, Wangyang Lu*, Guan Wu*. Small 2025, 2412272 COL Projects VAL 国家自然科学基金青年项目，主持",COL Name VAL 杨超 COL Affiliation VAL 四川轻化工大学土木工程学院 COL Papers VAL  COL Projects VAL 《预应力管道压浆密实度的质量控制与检测技术研究》 |《大中跨径桥梁动态施工质量的智能监管技术研究》,0
8382,6522,"COL Name VAL 杨超 COL Affiliation VAL 浙江理工大学材料科学与工程学院 COL Research Interests VAL 宽温二次电池电解液|高安全二次电池电解液|高电压电池体系|智能响应电池材料 COL Papers VAL Wenhui Zhang, Shouyu Ren, Yongzhe Zhang, Chengzhi An, Yunchuan Liu, Xiaolin Zhu, Zengming Man*, Xiaohui Liang*, Chao Yang*, Wangyang Lu*, Guan Wu*. Small 2025, 2412272 COL Projects VAL 国家自然科学基金青年项目，主持",COL Name VAL 杨超 COL Affiliation VAL 北京师范大学法学院 COL Papers VAL 提升税收信息在打击腐败犯罪中的作用|论欧洲购房投资移民法律制度与腐败犯罪的联系及防治 COL Projects VAL 司法部中青年研究项目|国家社会科学基金重大项目子课题,0
8382,12613,"COL Name VAL 杨超 COL Affiliation VAL 浙江理工大学材料科学与工程学院 COL Research Interests VAL 宽温二次电池电解液|高安全二次电池电解液|高电压电池体系|智能响应电池材料 COL Papers VAL Wenhui Zhang, Shouyu Ren, Yongzhe Zhang, Chengzhi An, Yunchuan Liu, Xiaolin Zhu, Zengming Man*, Xiaohui Liang*, Chao Yang*, Wangyang Lu*, Guan Wu*. Small 2025, 2412272 COL Projects VAL 国家自然科学基金青年项目，主持","COL Name VAL 杨超 COL Affiliation VAL 南开大学 COL Papers VAL Yujie Liu, Xinyu Zhang, Haomin Chen, Ziling Yuan, Xiujuan Tian, Nan Xu, Ruihua Liu*, Chao Yang*. Creating a novel halotolerant whole - cell biosensor for efficient degradation and precise quantification of p - nitrophenol - substituted organophosphate pesticides. Biosens. Bioelectron. 2025|Yan Meng, Yuting Jiang, Yujie Liu, Minghao Qin, Haomin Chen, Xinyu Zhang, Ziling Yuan, Siyin Chen, Qingsheng Qi, Chao Yang*, Ruihua Liu*. Improving furfural tolerance of Halomonas cupida by adaptive laboratory evolution. ACS EST Engg., 2025 COL Projects VAL 采用合成生物学方法在小基因组菌株中构建环境污染物的生物降解途径，天津市自然科学基金一般项目，2018.4 - 2021.3|恶臭假单胞菌小基因组菌株构建和异源表达多样化有机污染物分解代谢途径，国家自然科学基金面上项目，2016.1 - 2019.12",0
8404,4180,COL Name VAL 胡佳 COL Affiliation VAL 浙江理工大学服装学院 COL Research Interests VAL 非遗文化美学研究与时尚转译|中国风格时尚设计实践与体系建构|生活方式变迁下数智时尚设计研究 COL Papers VAL Individually Integrated Virtual Augmented Reality Environment for Interactive Perception of Cultural Heritage COL Projects VAL 教育部人文社科项目,COL Name VAL 胡佳 COL Affiliation VAL 广西民族大学政治与公共管理学院 COL Papers VAL 胡佳：《民族地区基层社会共治的困境与路径探析》，《广西民族大学学报》（哲学社会科学版）2019（1） |胡佳：《迈向整体性治理：政府改革的整体性策略及在中国的适用性》，《南京社会科学》2010（5） COL Projects VAL 国家社科基金青年项目“民族地区基层政府社会管理模式创新比较研究” |广西重大课题研究项目“新时代深化广西平安建设工作机制问题研究”,0
8408,4573,COL Name VAL Jianfang W. COL Affiliation VAL 浙江理工大学服装学院 COL Research Interests VAL 纺织品设计与开发研究|纤维艺术设计与创新研究|家纺流行趋势研究 COL Papers VAL  COL Projects VAL 产学研合作科研项目,"COL Name VAL Wang Jianfang COL Affiliation VAL 中国科学院科技战略咨询研究院 COL Papers VAL 宋丽萍,王建芳,王树义. 科学评价视角下F1000、Mendeley与传统文献计量指标的比较[[J]. 中国图书馆学报,2014,(04):48-54.|宋丽萍,王建芳. 期刊评价指标实证研究[[J]. 图书情报知识,2013,(03):74-80. COL Projects VAL 构建以国家实验室为核心的新型国家科研体系政策研究. 高端智库项目. （2016-2017），参与|国防科技基础设施体系优化及国家实验室建设论证. 军委科技委. （2016-2017），参与",0
8408,5212,COL Name VAL Jianfang W. COL Affiliation VAL 浙江理工大学服装学院 COL Research Interests VAL 纺织品设计与开发研究|纤维艺术设计与创新研究|家纺流行趋势研究 COL Papers VAL  COL Projects VAL 产学研合作科研项目,"COL Name VAL Jianfang Wang COL Affiliation VAL 苏州科技大学 COL Papers VAL Jianfang Wang, Jiayi Sheng, Feiyue Qian (通讯作者), Xiaoqing Ji, Honggui Yin, Junxia Wang. Impacts of nanoscale zero-valent iron on ammonium-oxidizing performance of nitritation granular sludges with different spatial morphologies and its biosorption behavior. Research on Chemical Intermediates. 2020, 46: 769-781.|Wang Jianfang, Zhang Zeyu, Qian Feiyue*, et al. Rapid start-up of a nitritation granular reactor using activated sludge as inoculum at the influent organics/ammonium mass ratio of 2/1. Bioresource Technology, 2018, 256: 170-177. COL Projects VAL 纳米零价铁对亚硝化颗粒污泥性能及功能微生物的影响机制（国家自然基金）|污泥消化液高效自养脱氮关键技术研究与中试示范（苏州市科技计划民生项目）",0
8434,6264,COL Name VAL 孔凡栋 COL Affiliation VAL 浙江理工大学服装学院 COL Research Interests VAL 服装史论与设计理论|数字化服装设计|时尚产业与服装品牌 COL Papers VAL 《汉代画像中的孔子服饰解读》 COL Projects VAL 国家社科基金艺术学一般项目,"COL Name VAL Fandong Kong COL Affiliation VAL 广西民族大学化学化工学院 COL Papers VAL Ren-Shuai Zhang; Na Xiao; Qi Xu; Qiu-Yu Gong; Fan-Dong Kong (corresponding author); Hongfei Jiang. Pleiotropic effects of a mitochondrion-targeted glutathione reductase inhibitor on restraining tumor cells, European Journal of Medicinal Chemistry, 2023, 248: 115069. |Fei Zhang; Li Yang; Qing-Yi Xie; Jiao-Cen Guo; Qing-Yun Ma; Lu-Ting Dai; Li-Man Zhou; Hao-Fu Dai. Fan-Dong Kong (corresponding author); Du-Qiang Luo; You-Xing Zhao. Diverse indole-diterpenoids with protein tyrosine phosphatase 1B inhibitory activities from the marine coral-derived fungus Aspergillus sp. ZF-104, Phytochemistry, 2023, 216: 113888. COL Projects VAL 广西重点研发计划（2025-2028）：广西新精神活性物质的精准结构鉴定、系统活性评价及高效检测方法开发（72万，主持，在研） |广西民族大学A类相思湖创新团队（2022-2024）（60万，主持，在研）",0
8439,1066,COL Name VAL 杨阳 COL Affiliation VAL 浙江理工大学服装学院 COL Research Interests VAL 服用纺织品热湿舒适性研究|功能服装研发|服装人体工程学 COL Papers VAL  COL Projects VAL 国家级重点项目,"COL Name VAL 杨阳 COL Affiliation VAL 北京工商大学商学院 COL Papers VAL 孙永波, 丁沂昕, 杨阳. 基于国家(地区)的创业活动驱动模式研究[[J]. 管理科学，33（3），78-96，2020|杨阳、王凤彬，集团化企业制度同构性与决策权配置关系研究，中国工业经济，（1），114-129，2016 COL Projects VAL 国家社科课题（参与）",0
8439,1996,COL Name VAL 杨阳 COL Affiliation VAL 浙江理工大学服装学院 COL Research Interests VAL 服用纺织品热湿舒适性研究|功能服装研发|服装人体工程学 COL Papers VAL  COL Projects VAL 国家级重点项目,"COL Name VAL Yang Yang COL Affiliation VAL 宁波大学海运学院 COL Papers VAL Jiaqing Yin, Jieyi Ding, Yang Yang*, Jie Yu, Lu Ma, Wenhao Xie, Debang Nie, Musa Bashir, Qianni Liu, Chun Li, Shuai Li. Wave-induced motion prediction of a deepwater floating offshore wind turbine platform based on Bi-LSTM[[J]. Ocean Engineering, 2025, 315: 119836.|Zhen Zhang, Yang Yang*, Zhihao Qin, Musa Bashir, Yuming Cao, Jie Yu, Qianni Liu, Chun Li, Shuai Li. Investigation of dynamic stall models on the aeroelastic responses of a floating offshore wind turbine[[J]. Renewable Energy, 2024, 237: 121778. COL Projects VAL 国家自然科学基金青年项目，漂浮式风波流集成能源装备多物理场耦合机理研究（52101317），2022.01-2024.12，主持，已结题|国家重点研发计划政府间国际科技创新合作专项子任务，风浪流耦合下浮式风力机叶片渐进疲劳损伤数值方法及计算软件研发（2023YFE0102000），2023.06-2026.06，参与（排名2）",0
